Category,Ref Code,Bar Code,Name,Sell Price,Cost,Buy Price
Grocery,2700042238,2700042238,Traditional Spag Sauce,1.49,0,0
Grocery,2100064001,2100064001,Kraft Mayo,2.79,0,0
Grocery,2360421360,2360421360,Lemon-Lime Salt ,1.19,0,0
Grocery,5210002745,5210002745,5Th Season Red Pepper ,1.29,0,0
Grocery,2796805041,2796805041,The Big One,0.99,0,0
Grocery,2500005801,2500005801,Minute Maid Lemonade,1.19,0,0
Grocery,2840026183,2840026183,Muncho's Flammin,1.49,0,0
Grocery,68,68,Grocery,0,0,0
Grocery,2840042071,2840042071,Doritos Cool Ranch,1.49,0,0
Grocery,77,77,Deli,0,0,0
Grocery,2100066143,2100066143,Taco Seasoning,1.19,0,0
Grocery,2190098175,2190098175,Toms Ridges,1.09,0,0
Grocery,2840016702,2840016702,Grandma's Strawberry Cookies,0.99,0,0
Grocery,1200056751,1200056751,Lipton Brisk Fruit Punch,1.69,0,0
Grocery,7615020153,7615020153,Act Popcorn,0.79,0,0
Grocery,5200024123,5200024123,24oz Cool Blue Gatorade,1.59,0,0
Grocery,9392201517,9392201517,Now & Later blue rasberry,0.37,0,0
Grocery,2840009796,2840009796,Munchies Flamin Hot,1.29,0,0
Grocery,7545584400,7545584400,Strawberry Shortcake,1.09,0,0
Grocery,5070031746,5070031746,Parade Vinegar,1.59,0,0
Grocery,3915600275,3915600275,Louisiana Fish Fry,2.09,0,0
Grocery,2733100061,2733100061,Corn Tortillas,2.99,0,0
Grocery,7424927773,7424927773,Trophy Spanish Peanuts,0.59,0,0
Grocery,2840003492,2840003492,Santitas Tortilla,2,0,0
Grocery,2840001314,2840001314,cheetos mighty zingers,0.99,0,0
Grocery,1254661754,1254661754,Trident White Wintergreen,1.19,0,0
Grocery,2840003185,2840003185,Frito Lay Cashews,1.99,0,0
Grocery,4116800091,4116800091,Peppermint Sticks,0.39,0,0
Grocery,2190001146,2190001146,Salt & Vinegar,0.99,0,0
Grocery,7874223013,7874223013,Pancake Mix,1.19,0,0
Grocery,7920013116,7920013116,Sweetarts Chewy,0.89,0,0
Grocery,2840009379,2840009379,honey bbq,0.4,0,0
Grocery,2840009151,2840009151,COOL RANCH DORITOS,0.4,0,0
Grocery,2840008930,2840008930,Chili Cheese Fries,1.09,0,0
Grocery,2100002693,2100002693,Miracle Whip,4.49,0,0
Grocery,7641002161,7641002161,Iced Honey Bun,0.99,0,0
Grocery,2840043632,2840043632,Popcorn Flamin Hot,1.49,0,0
Grocery,2840007089,2840007089,Sunflower Seeds,0.99,0,0
Grocery,2800050420,2800050420,Nesquik Double Chocolate,2.09,0,0
Grocery,7206008112,7206008112,Black Walnut Half Gallon,4.99,0,0
Grocery,5440000261,5440000261,A-1 Garlic & Classic Herbs,3.59,0,0
Grocery,3154900067,3154900067,Mountain Forest Water,1.79,0,0
Grocery,7064040110,7064040110,Big Dipper,1.49,0,0
Grocery,2430083728,2430083728,Valentine Cake,0.75,0,0
Grocery,7641090014,7641090014,Lance Chocolate Cookies,0.79,0,0
Grocery,2200000174,2200000174,Big Red,0.35,0,0
Grocery,4000000156,4000000156,Tropical Starburst,0.99,0,0
Grocery,7874211881,7874211881,GV Lasagna Skillet Meal,1.69,0,0
Grocery,7641090213,7641090213,Mesquite BBQ,0.59,0,0
Grocery,5150001111,5150001111,5 oz Pet Milk,1.29,0,0
Grocery,9392205920,9392205920,Now & Later Soft,0.89,0,0
Grocery,3400000248,3400000248,Reese's Pieces,0.99,0,0
Grocery,4900005109,4900005109,16 oz Mellow Yellow,1.09,0,0
Grocery,7874222943,7874222943,Cooking Spray Canola,3.19,0,0
Grocery,2190001152,2190001152,Sour Cream & Onion,0.99,0,0
Grocery,1254668501,1254668501,Stride Berry Melon Gum,1.49,0,0
Grocery,3729794447,3729794447,MASECA Corn Meal,4.89,0,0
Grocery,3120001000,3120001000,Cranberry Sauce,2.09,0,0
Grocery,2560000967,2560000967,TastyKake Lemon Pie,1.69,0,0
Grocery,7273022202,7273022202,2% Half Gallon,4.09,0,0
Grocery,2430078116,2430078116,Fudge Dipped Granola,0.5,0,0
Grocery,3915600010,3915600010,Fish Fry,2.09,0,0
Grocery,7273029105,7273029105,Gallon Orange,2.89,0,0
Grocery,2068508502,2068508502,Cape Cod Original,0.99,0,0
Grocery,2400001110,2400001110,Mushroom Spaghetti Sauce,1.49,0,0
Grocery,7874227181,7874227181,Sliced Potatoes,1.09,0,0
Grocery,538818685,538818685,GV Sliced Jalapenos,2.09,0,0
Grocery,2796806120,2796806120,Beef & Cheese ,0.99,0,0
Grocery,4420900439,4420900439,Creamy Home Style Chocolate,2.59,0,0
Grocery,5250003007,5250003007,Sauer's Vanilla,7.69,0,0
Grocery,2500005397,2500005397,16 oz Fruit Punch,1.09,0,0
Grocery,7756701864,7756701864,Shots Lemon Lime,1.69,0,0
Grocery,2796800030,2796800030,Bull's Spicy Snack,0.99,0,0
Grocery,5100013801,5100013801,V8 Spicy Hot,1.69,0,0
Grocery,2190098197,2190098197,Quitos,0.99,0,0
Grocery,2700050008,2700050008,Hunts Pasta Sauce Meat,1.49,0,0
Grocery,2700038010,2700038010,Whole Tomatoes,2.09,0,0
Grocery,5100014879,5100014879,Sirloin Soup,3.19,0,0
Grocery,5200032431,5200032431,32 oz Rain Berry Gatoraid,1.99,0,0
Grocery,7874237155,7874237155,GV Popping Corn,2.79,0,0
Grocery,5200001248,5200001248,Beanie Weenie,1.69,0,0
Grocery,5070003679,5070003679,parade sugar,2.29,0,0
Grocery,2264897807,2264897807,Sour Worms,0.59,0,0
Grocery,2264897837,2264897837,Peanut Butter Bar,0.59,0,0
Grocery,4000042206,4000042206,MilkyWay,0.99,0,0
Grocery,2840043406,2840043406,Doritos Flamin Hot,1.49,0,0
Grocery,2840007836,2840007836,Salted Peanuts,0.59,0,0
Grocery,7273029331,7273029331,Blue Raspberry Drink QT,1.29,0,0
Grocery,7064000346,7064000346,Cotton Candy,1.09,0,0
Grocery,7230000666,7230000666,Gallon Fruit Punch,1.99,0,0
Grocery,2840000986,2840000986,Doritos Dinamita,1.49,0,0
Grocery,2840001375,2840001375,Puffcorn,2,0,0
Grocery,5200013515,5200013515,Gatorade Lemon Lime,1.99,0,0
Grocery,7064030448,7064030448,FrozFruit Pina Colada,1.49,0,0
Grocery,4116817523,4116817523,Coconut Long Boy,0.15,0,0
Grocery,4900004579,4900004579,Powerade Orange,1.49,0,0
Grocery,7874209421,7874209421,GV Cream Style Corn,1.09,0,0
Grocery,7756700453,7756700453,Giant Good Humor Neapolitan,1.69,0,0
Grocery,6158425330,6158425330,Race Cars,0.59,0,0
Grocery,1330005501,1330005501,Martha White Flour,2.39,0,0
Grocery,7874208382,7874208382,Whole New Potatoes,1.09,0,0
Grocery,2430083511,2430083511,Chocolate Zebra Cake,0.5,0,0
Grocery,4900005034,4900005034,Powerade 32oz Strawberry,1.79,0,0
Grocery,2840002240,2840002240,Cheetos Chessy,0.99,0,0
Grocery,2264897809,2264897809,Superior Candies Spice Drops,0.59,0,0
Grocery,9392203871,9392203871,Now & Later Cherry/Apple Spilt,0.15,0,0
Grocery,7064030446,7064030446,Blue Bunny Froz Fruit,1.69,0,0
Grocery,7064040129,7064040129,Big Dipper,1.69,0,0
Grocery,2829349109,2829349109,Chili Limon Chicharrones,0.99,0,0
Grocery,3154900063,3154900063,mountain forest spring water,1.69,0,0
Grocery,2840007922,2840007922,Grandfma's Mini Creames,0.39,0,0
Grocery,2190098188,2190098188,Bar-B-Q Corn Chips,1.09,0,0
Grocery,7797503497,7797503497,Nibblers,0.99,0,0
Grocery,5410092502,5410092502,Armour Vienna Sausage,1.29,0,0
Grocery,7225001148,7225001148,Wonder Bread 20oz,2.89,0,0
Grocery,2840020900,2840020900,Bacon & Cheddar,1.49,0,0
Grocery,7641090286,7641090286,Strawberry Creme,0.33,0,0
Grocery,4790050217,4790050217,Blue Plate Sandwich Spread,3.29,0,0
Grocery,2190098172,2190098172,Crispy Ridges,1.09,0,0
Grocery,7756700280,7756700280,Dora ice cream,1.49,0,0
Grocery,2840002248,2840002248,doritos tailgater bbq,0.99,0,0
Grocery,4500011054,4500011054,Wonder Bread,3.09,0,0
Grocery,2829322222,2829322222,Pork Cracklins,0.99,0,0
Grocery,2840056381,2840056381,Funguns Steakhouse Onion,1.49,0,0
Grocery,7273060640,7273060640,Ice Cream Bar,1.69,0,0
Grocery,2500005886,2500005886,MM Pink Lemonade,1.19,0,0
Grocery,1126981899,1126981899,Red Bull 12oz,2.99,0,0
Grocery,2840041772,2840041772,Fritos Twists Honey BBQ,1.49,0,0
Grocery,4000000032,4000000032,MM Peanunts,0.99,0,0
Grocery,2829300214,2829300214,Chili Cheese Puffs,0.99,0,0
Grocery,2840009089,2840009089,Doritos,0.38,0,0
Grocery,7206008041,7206008041,Real Butter Pecan Pint,2.59,0,0
Grocery,1200081332,1200081332,Pepsi 16 oz,0.99,0,0
Grocery,9392203856,9392203856,Now & Later Tropical Punch,0.15,0,0
Grocery,7827100340,7827100340,Hot Tangy Cheese,0.5,0,0
Grocery,2840007997,2840007997,cracker jacks,1.29,0,0
Grocery,7545542570,7545542570,Rainbow Push up,0.99,0,0
Grocery,5210007086,5210007086,Vanilla Extract,4.19,0,0
Grocery,7273066033,7273066033,Sundae Caramel,1.69,0,0
Grocery,2264897803,2264897803,Superior Gummi Fruits,0.59,0,0
Grocery,2840000813,2840000813,Munchies Ultimate Cheddar,1.29,0,0
Grocery,2840014981,2840014981,Cheetos-Mix-Ups ,1.49,0,0
Grocery,7064000300,7064000300,Birthday Party Ice Cream ,0.99,0,0
Grocery,2264897811,2264897811,Cherry Slice,0.59,0,0
Grocery,4120900301,4120900301,Northern Beans,1.69,0,0
Grocery,7800006066,7800006066,16 oz Dr. Pepper Can,0.99,0,0
Grocery,4900005572,4900005572,Fanta Strawberry 16oz,1.09,0,0
Grocery,2840007876,2840007876,Cheetos Flamin Crunchy,1.09,0,0
Grocery,9392203402,9392203402,Now & Later Grape,0.37,0,0
Grocery,7763306573,7763306573,Hamburger Buns 12 ct,3.29,0,0
Grocery,2840000368,2840000368,Lay's BBQ,0.5,0,0
Grocery,2100002696,2100002696,Kraft Mayo,4.29,0,0
Grocery,2840000468,2840000468,Ruffles Smokehouse BBQ,1.09,0,0
Grocery,7874237082,7874237082,GV Pancake Mix,2.79,0,0
Grocery,4120010444,4120010444,O-KE-DOKE Popcorn,1.09,0,0
Grocery,2840017251,2840017251,Cracker Jack,1.49,0,0
Grocery,7641090013,7641090013,Lance Vanilla Cookies,0.79,0,0
Grocery,7064000250,7064000250,Crunch Bar,1.49,0,0
Grocery,4600082161,4600082161,Old El Paso Refried Beans,2.19,0,0
Grocery,5272910113,5272910113,Eagle Brand SC Milk,2.89,0,0
Grocery,2840023676,2840023676,Cheetos and Doritos,1.49,0,0
Grocery,5070030184,5070030184,Parade Veg. Oil ,3.19,0,0
Grocery,4300095563,4300095563,Grape Kool Aid,0.39,0,0
Grocery,2829306500,2829306500,Brims Classic Chips,0.59,0,0
Grocery,1200006152,1200006152,Lipton Lemon Tea,1.69,0,0
Grocery,2840003907,2840003907,Frito Sunflower BBQ,0.59,0,0
Grocery,7641090283,7641090283,Jalapeno Cheddar Peanuts,0.59,0,0
Grocery,4767730061,4767730061,MilkyWay,1.79,0,0
Grocery,2500001874,2500001874,MM Tropical Blend,1.89,0,0
Grocery,5210008705,5210008705,5 TH Season Lemon & Pepper,1.09,0,0
Grocery,1200000130,1200000130,Diet Pepsi,1.69,0,0
Grocery,7273060055,7273060055,North Star Lemon Crunch,1.09,0,0
Grocery,2840007921,2840007921,Grandma's Chocolate Chip,0.79,0,0
Grocery,2840008993,2840008993,Mini Sandwich Peanut Butter,0.99,0,0
Grocery,3332230584,3332230584,Duplex 2 Cycle,1.49,0,0
Grocery,2840043392,2840043392,Cheetos Jalapeno,1.49,0,0
Grocery,7273066056,7273066056,Sundae Cone,1.69,0,0
Grocery,2840007087,2840007087,BBQ Sunflower,0.59,0,0
Grocery,2100065371,2100065371,Mac & Cheese Creamy,1.89,0,0
Grocery,7827100342,7827100342,Hot Wings & Blue Cheese,0.4,0,0
Grocery,2840004561,2840004561,Cheetos Fiery Fusion,1.09,0,0
Grocery,2840019307,2840019307,Munchies Cheddar Cheese,0.99,0,0
Grocery,2733101004,2733101004,Tortillas,2.99,0,0
Grocery,2796805046,2796805046,Beef Stick,0.5,0,0
Grocery,2840019389,2840019389,Munchies Nacho Cheese,0.99,0,0
Grocery,7225001138,7225001138,Wonder Bread,2.89,0,0
Grocery,2840023037,2840023037,Sweet Southern Heat,1.09,0,0
Grocery,7615072104,7615072104,Popcorn,0.79,0,0
Grocery,7641090080,7641090080,Dry Roasted Almonds,1.99,0,0
Grocery,5070031744,5070031744,Parade Vinegar 16oz,1.59,0,0
Grocery,2190098147,2190098147,Tom's Mega Twisters,0.99,0,0
Grocery,7790051362,7790051362,"Jimmy Deans Bacon, Egg, Cheese",2.39,0,0
Grocery,7756713801,7756713801,Air Heads Popsicle,0.99,0,0
Grocery,2840007083,2840007083,Sunflower Seeds,0.59,0,0
Grocery,7641090040,7641090040,Lance Dry Roasted,1.79,0,0
Grocery,5210002742,5210002742,5th Season Salt,1.29,0,0
Grocery,5210005020,5210005020,Black Pepper,2.99,0,0
Grocery,2840000228,2840000228,Chester's Puffcorn Cheese,2,0,0
Grocery,2829318521,2829318521,Onion Rings,0.4,0,0
Grocery,2068517150,2068517150,Cape Cod Sea Salt Cracked Pep.,0.99,0,0
Grocery,2840007919,2840007919,Grandma's Vanilla,0.79,0,0
Grocery,2840000256,2840000256,Cheese Puffs,0.38,0,0
Grocery,2840000481,2840000481,Cracker Jack,1.09,0,0
Grocery,2840004336,2840004336,Oatmeal Raisin,0.99,0,0
Grocery,2050171640,2050171640,Beef & Cheese,0.99,0,0
Grocery,2840004314,2840004314,Grandmas Chocolaste Brownie,0.99,0,0
Grocery,8390000539,8390000539,Nestea Red Tea,1.49,0,0
Grocery,9774000081,9774000081,Thurst Burst Fruit Punch,0.35,0,0
Grocery,2700044110,2700044110,Manwich,2.65,0,0
Grocery,7827110130,7827110130,Louisiana Hot Sauce,0.4,0,0
Grocery,4120009922,4120009922,O-KE-Doke Corn Puffs,1.09,0,0
Grocery,1700001488,1700001488,Chili,2.49,0,0
Grocery,7641001052,7641001052,Peanut Butter & Honey,0.59,0,0
Grocery,7874237008,7874237008,Waffle Syrup,3.09,0,0
Grocery,7800000165,7800000165,Dr. Pepper Ten,1.59,0,0
Grocery,2829360302,2829360302,Sour Cream & Onion,0.59,0,0
Grocery,1200000233,1200000233,2 Liter Mountain Dew,2.49,0,0
Grocery,2840008758,2840008758,Lays Classic,0.5,0,0
Grocery,4500011401,4500011401,Wonder Bread,2.89,0,0
Grocery,7874207620,7874207620,Crisp Rice,3.99,0,0
Grocery,7097044993,7097044993,Mike and Ike,0.3,0,0
Grocery,1200004170,1200004170,Lipton Diet Berry Green Tea,0.99,0,0
Grocery,2840000369,2840000369,Lays Sweet Southern Heat,0.5,0,0
Grocery,2829349700,2829349700,Chicken Cracklins,1.39,0,0
Grocery,7641090046,7641090046,Cheddar Cheese,0.59,0,0
Grocery,1254671360,1254671360,Fruit Certs,0.79,0,0
Grocery,2190001153,2190001153,Mesquite,0.99,0,0
Grocery,4300005368,4300005368,Kool Aid Watermelon,0.39,0,0
Grocery,2840009170,2840009170,Sweet Southern BBQ,1.09,0,0
Grocery,4420941100,4420941100,Cake Mix Lemon Supreme,2.19,0,0
Grocery,7641090165,7641090165,Lance Nekot Cookies,0.59,0,0
Grocery,7641090104,7641090104,Mesquite BBQ,0.59,0,0
Grocery,7874237128,7874237128,GV Blackeye Peas,1.89,0,0
Grocery,538818830,538818830,Mustard Greens,1.29,0,0
Grocery,538818831,538818831,Turnip Greens,1.29,0,0
Grocery,1300000852,1300000852,Vinegar,1.59,0,0
Grocery,3320001130,3320001130,Baking Soda,0.89,0,0
Grocery,2300011763,2300011763,Sauerkraut,1.49,0,0
Grocery,7641009424,7641009424,Cashews,0.99,0,0
Grocery,3010021768,3010021768,Keebler Fudge Stripes,0.99,0,0
Grocery,1200000910,1200000910,Mug Root Beer 20oz,1.69,0,0
Grocery,4900005117,4900005117, Cherry Coke,1.09,0,0
Grocery,2840009747,2840009747,Fritos Honey BBQ,1.09,0,0
Grocery,7641008343,7641008343,Cinnamon Roll,0.99,0,0
Grocery,4400000749,4400000749,Oreo ,2.39,0,0
Grocery,7641090068,7641090068,Star Bites,0.99,0,0
Grocery,2190001148,2190001148,Potato chips,0.99,0,0
Grocery,2840003460,2840003460,Loaded Chili Cheese,1.09,0,0
Grocery,2190001173,2190001173,Bugles Ranch,1.09,0,0
Grocery,7273066018,7273066018,Totally Tubular,0.99,0,0
Grocery,5210008694,5210008694,Seasoning Salt,1.09,0,0
Grocery,2840000716,2840000716,Doritos Salsa Rio,1.09,0,0
Grocery,9392203841,9392203841,Now & Later Grape,0.15,0,0
Grocery,2840004011,2840004011,Cheetos Crunchy,0.38,0,0
Grocery,2840004004,2840004004,Chili Cheese,0.38,0,0
Grocery,3120001605,3120001605,Ocean Spray Cranberry Sauce,2.39,0,0
Grocery,4900004255,4900004255,12 pk Zero,6.25,0,0
Grocery,7077000510,7077000510,Grape Juice,2.09,0,0
Grocery,4000000263,4000000263,King Snickers,1.69,0,0
Grocery,7339002642,7339002642,Mentos Rainbow,0.99,0,0
Grocery,2430086567,2430086567,Texas Cinnamon,1.29,0,0
Grocery,2840007917,2840007917,Grandma's Oatmeal Raisin ,0.79,0,0
Grocery,7874208586,7874208586,Raisin Bran,4.29,0,0
Grocery,2100064501,2100064501,Miracle Whip,4.49,0,0
Grocery,2840004003,2840004003,Fritos corn chips,0.5,0,0
Grocery,2840007894,2840007894,Chesters Popcorn Cheddar Chees,1.09,0,0
Grocery,2840007895,2840007895,Flamin Hot Popcorn,1.09,0,0
Grocery,2840007992,2840007992,Doritos Collision,1.09,0,0
Grocery,2840007971,2840007971,Doritos Taco Flavor,1.09,0,0
Grocery,2840009169,2840009169,sweet & spicy buffalo,1.09,0,0
Grocery,2840009300,2840009300,Doritos Collision,1.09,0,0
Grocery,2840007861,2840007861,Sour Cream Onion,1.09,0,0
Grocery,7763306328,7763306328,Burger Buns,2.79,0,0
Grocery,2430086568,2430086568,cheese danish,1.29,0,0
Grocery,2829360066,2829360066,Sweet Memphis Heat,0.99,0,0
Grocery,4000048591,4000048591,M&M Mega,0.99,0,0
Grocery,7641009576,7641009576,Cashews,1.79,0,0
Grocery,2853412004,2853412004,Herbs Smokin Red Hot Sausage,0.99,0,0
Grocery,2840003476,2840003476,Doritos Pizza Supreme,1.09,0,0
Grocery,2430078106,2430078106,Chocolate Chip,0.5,0,0
Grocery,4850000861,4850000861,Tropicana Apple Juice,1.69,0,0
Grocery,7206008051,7206008051,Cookie Overload Pint,2.59,0,0
Grocery,7827103,7827103,BBQ Pork Rinds,0.4,0,0
Grocery,2264897835,2264897835,Bit O Honey,0.59,0,0
Grocery,5210008787,5210008787,Whole Basil,1.09,0,0
Grocery,7641001004,7641001004,Toasty Crackers,0.59,0,0
Grocery,2840023689,2840023689,Hot Sauce Pork Skins,1.09,0,0
Grocery,7641001011,7641001011,Lance Nekot,0.59,0,0
Grocery,2733100032,2733100032,Flour Tortillas,3.49,0,0
Grocery,4400003744,4400003744,Fig Newtons,0.69,0,0
Grocery,2264897804,2264897804,Gummi Blue Sharks,0.59,0,0
Grocery,1420000256,1420000256,Super Blow Pop,0.39,0,0
Grocery,4100000285,4100000285,Lipton Tea Bags,1.39,0,0
Grocery,2829350011,2829350011,Buffalo Wing Cracklins,0.99,0,0
Grocery,2068516380,2068516380,Cape Cod Sea Salt & Vinegar,0.99,0,0
Grocery,2840016188,2840016188,Honey Barbecue,0.59,0,0
Grocery,5100014655,5100014655,V8 Splash Kiwi,1.69,0,0
Grocery,2430083545,2430083545,Banana Nut,0.5,0,0
Grocery,2840006915,2840006915,Chester Flamin Hot Fries,0.38,0,0
Grocery,4920005100,4920005100,Confection Sugar,1.89,0,0
Grocery,2840003908,2840003908,Sunflower Ranch,0.99,0,0
Grocery,4300095562,4300095562,Cherry Kool Aid,0.39,0,0
Grocery,1480058215,1480058215,Real Lemon Juice,0.79,0,0
Grocery,5210007103,5210007103,Vanilla Extract,6.99,0,0
Grocery,2264897842,2264897842,Superior Small Gum Balls,0.59,0,0
Grocery,5070030183,5070030183,Parade Veg. Oil,4.29,0,0
Grocery,3760000001,3760000001,Spam,2.69,0,0
Grocery,2796811090,2796811090,Red Hot Sausage,0.99,0,0
Grocery,4142000387,4142000387,Boston Baked Beans,0.3,0,0
Grocery,4142000382,4142000382,Red Hots,0.3,0,0
Grocery,7874235886,7874235886,Corn Flakes,3.89,0,0
Grocery,2840008627,2840008627,Salt & Vinegar,0.5,0,0
Grocery,7206008059,7206008059,Banana Nut,2.39,0,0
Grocery,7641009423,7641009423,Honey Toasted,0.59,0,0
Grocery,2068507952,2068507952,Cape Cod Jalapeno,0.99,0,0
Grocery,7273029322,7273029322,Fruit Punch Quart,1.19,0,0
Grocery,7797508973,7797508973,Hot Buffalo Wing Pretzels,0.99,0,0
Grocery,7235935075,7235935075,Blue Bird Frosted Donuts,1.49,0,0
Grocery,9392250066,9392250066,Now & Later Original,0.99,0,0
Grocery,7273066040,7273066040,Cookies & Cream ,1.69,0,0
Grocery,7615023248,7615023248,Act ll Butter Lovers,0.79,0,0
Grocery,8814923000,8814923000,Uncle Al's Chocolate Chip,0.79,0,0
Grocery,7874237087,7874237087,Chili Beans,1.09,0,0
Grocery,7257900102,7257900102,Pinto Beans,1.49,0,0
Grocery,6414428243,6414428243,Rotel,2.19,0,0
Grocery,5210009170,5210009170,McCormick Taco Seasoning,1.29,0,0
Grocery,2840043782,2840043782,Sun Chips,1.49,0,0
Grocery,7273029311,7273029311,Lemon Drink,1.29,0,0
Grocery,7797508972,7797508972,Honey Mustard Pretzels,0.99,0,0
Grocery,5210000245,5210000245,McCormick Montreal Steak,3.19,0,0
Grocery,2796811041,2796811041,Pickled Sausage,0.99,0,0
Grocery,7641009379,7641009379,Chocolate Chip Cookie,0.99,0,0
Grocery,7874236987,7874236987,GV Grape Jelly,2.79,0,0
Grocery,2400002140,2400002140,DM FruitCocktail,1.49,0,0
Grocery,7641002414,7641002414,Oatmeal Cookie,0.79,0,0
Grocery,7641090063,7641090063,Hot & Spicy,0.59,0,0
Grocery,7641001073,7641001073,Lance Grilled,0.59,0,0
Grocery,7641090076,7641090076,Whole Chashews,1.99,0,0
Grocery,7641090061,7641090061,Salted Peanuts,0.59,0,0
Grocery,4370006016,4370006016,Elbow Macaroni,1.99,0,0
Grocery,6414410690,6414410690,Crunch & Munch Toffee,1.79,0,0
Grocery,2190098173,2190098173,Tom's Original ,1.09,0,0
Grocery,4300004582,4300004582,Kool Aid Peach Mango ,0.39,0,0
Grocery,4000000105,4000000105,Snickers Alomnds,0.99,0,0
Grocery,2190001144,2190001144,Salt & Vinegar,0.99,0,0
Grocery,9392203406,9392203406,Now & Later Strawberry,0.37,0,0
Grocery,7084700320,7084700320,Peace Tea Lemonade,0.99,0,0
Grocery,1254671550,1254671550,Certs Classic Mints,0.79,0,0
Grocery,9392203866,9392203866,Now & Later,0.15,0,0
Grocery,2829343909,2829343909,BBQ Corn Chips,0.5,0,0
Grocery,2500004887,2500004887,M.M Fruit Punch,1.89,0,0
Grocery,2840000975,2840000975,Ruffles Loaded Bacon & Cheddar,1.09,0,0
Grocery,2840007858,2840007858,Classic Lays,1.09,0,0
Grocery,2560000781,2560000781,TastyKakes Honey Bun,1.69,0,0
Grocery,2700039014,2700039014,Hunts Tomatoes Sauce,1.89,0,0
Grocery,2700038011,2700038011,Hunts Whole Peeled Tamatoes,3.29,0,0
Grocery,2829399000,2829399000,Pistachios,2.99,0,0
Grocery,2796800010,2796800010,Bulls Snack Stick,0.33,0,0
Grocery,4900005456,4900005456,White Cherry,1.49,0,0
Grocery,2840000239,2840000239,Taco  Bell  Taco Seasoning,1.19,0,0
Grocery,2829360075,2829360075,Dill Pickle ,1.09,0,0
Grocery,7047300402,7047300402,Buttermilk Qt,1.89,0,0
Grocery,7273066113,7273066113,Super Pop ,1.49,0,0
Grocery,4120009727,4120009727,O-KE-Doke,0.99,0,0
Grocery,6414410730,6414410730,Crunch & Munch,1.79,0,0
Grocery,4780000054,4780000054,Accent,4.89,0,0
Grocery,3940001723,3940001723,Bush's White Hominy,1.49,0,0
Grocery,7206008105,7206008105,Neapolitan Half Gallon,4.99,0,0
Grocery,2840007904,2840007904,Munchos,1.09,0,0
Grocery,2840001223,2840001223,Ruffles Ultimate ,1.09,0,0
Grocery,7874208589,7874208589,GV Berry Crunch,3.89,0,0
Grocery,7206008207,7206008207,Cookies & Cream,4.99,0,0
Grocery,4142000346,4142000346,Cherryheads,0.3,0,0
Grocery,4900005010,4900005010,2 Liter Coke,2.59,0,0
Grocery,5410001870,5410001870,Sweet Relish,1.99,0,0
Grocery,4000000101,4000000101,Milky Way,0.89,0,0
Grocery,2840000225,2840000225,Chester's Hot Popcorn,0.5,0,0
Grocery,2264897838,2264897838,Mary Janes,0.59,0,0
Grocery,2840018480,2840018480,Ruffles Crispy Fries,1.09,0,0
Grocery,2400016717,2400016717,Del Monte Peaches,2.49,0,0
Grocery,930000038,930000038,Mt Olive Slice Pickles,2.59,0,0
Grocery,7235935003,7235935003,Snowballs,1.49,0,0
Grocery,2560008675,2560008675,Birthday Cupcakes,1.69,0,0
Grocery,2550090015,2550090015,Folgers Coffee,5.99,0,0
Grocery,4142000389,4142000389,LemonHead,0.3,0,0
Grocery,85006700082,85006700082,Coffee Filters,1.19,0,0
Grocery,1200000899,1200000899,Mug Root Beer,0.89,0,0
Grocery,4182001486,4182001486,Dill Relish,1.69,0,0
Grocery,7235900701,7235900701,Honey Bun Creme Filled,1.49,0,0
Grocery,7800008216,7800008216,12 pk Dr. Pepper,6.25,0,0
Grocery,7800000913,7800000913,Crush Strawberry,0.69,0,0
Grocery,2829318520,2829318520,Popcorn,0.5,0,0
Grocery,2400001026,2400001026,Traditional Spaghetti Sauce,1.49,0,0
Grocery,7097044616,7097044616,Mike Ike Berry Blast,0.3,0,0
Grocery,4300079400,4300079400,M.H. Instant Coffee,3.19,0,0
Grocery,1200081286,1200081286,Tropicana fruit punch,1.59,0,0
Grocery,2733100038,2733100038,Tortillas,4.79,0,0
Grocery,2190001147,2190001147,BBQ,0.99,0,0
Grocery,2430083586,2430083586,cosmic brownie,0.5,0,0
Grocery,1300000269,1300000269,Heinz 57 Sauce,3.69,0,0
Grocery,7641090164,7641090164,Lance Malt Peanut Butter,0.59,0,0
Grocery,2840007882,2840007882,Doritos Spicy,1.09,0,0
Grocery,7003862195,7003862195,BC Bread,1.59,0,0
Grocery,2840001226,2840001226,Ruffles Kickin Jalapeno Ranch,1.09,0,0
Grocery,7273029420,7273029420,Fruit Punch Drink,0.85,0,0
Grocery,7827122011,7827122011,Bar-B-Q  Nuggets,0.5,0,0
Grocery,5070031112,5070031112,Saltine Crackers,2.59,0,0
Grocery,7273066043,7273066043,Krispy Krunch,1.09,0,0
Grocery,9518898591,9518898591,Tampico 20oz,1.69,0,0
Grocery,2829351064,2829351064,Brims Chicharro,1.09,0,0
Grocery,1700000946,1700000946,Potted Meat,0.69,0,0
Grocery,7273060043,7273060043,UFO,1.69,0,0
Grocery,7641009429,7641009429,Star Bites,0.59,0,0
Grocery,2840003906,2840003906,Frito Lay Sunflower Seeds,0.59,0,0
Grocery,7225090064,7225090064,Red Velvet Bingles,1.59,0,0
Grocery,2050114700,2050114700,Uncle Bucks Beef &Cheese Stick,0.99,0,0
